               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  99,            0.015862,            0.027011,           0.0033448,             0.98458,             0.97359,             0.98628,             0.85643,              0.0136,            0.020377,           0.0031328,           0.0034152,           0.0034152,           0.0034152
                 100,            0.015887,            0.027186,           0.0036836,              0.9803,             0.98302,             0.98716,             0.85975,            0.013452,            0.020139,           0.0029436,           0.0033321,           0.0033321,           0.0033321
                 101,            0.015738,            0.026055,           0.0036527,             0.98118,             0.98164,             0.98718,              0.8564,            0.013473,             0.02001,           0.0032582,             0.00325,             0.00325,             0.00325
                 102,            0.015716,             0.02632,           0.0035913,             0.98135,             0.97924,             0.98691,               0.859,            0.013631,            0.020219,           0.0031188,           0.0031689,           0.0031689,           0.0031689
                 103,            0.015607,            0.025881,           0.0033536,             0.98276,             0.97994,             0.98638,              0.8588,            0.013378,            0.019985,           0.0030951,           0.0030888,           0.0030888,           0.0030888
                 104,            0.015411,            0.025284,           0.0034318,             0.98221,             0.98047,             0.98547,             0.85899,            0.013316,            0.020116,           0.0030796,           0.0030097,           0.0030097,           0.0030097
                 105,            0.015552,            0.026617,           0.0036797,             0.98268,             0.98083,             0.98512,             0.85782,            0.013401,             0.02008,           0.0031055,           0.0029318,           0.0029318,           0.0029318
                 106,            0.015631,            0.025558,           0.0034497,             0.97843,             0.98102,             0.98565,             0.85755,            0.013258,            0.020066,           0.0034784,            0.002855,            0.002855,            0.002855
                 107,            0.015151,             0.02605,           0.0032887,              0.9804,             0.97878,             0.98613,             0.85858,            0.013309,            0.020143,           0.0033518,           0.0027793,           0.0027793,           0.0027793
                 108,            0.015365,            0.025298,           0.0034229,             0.98132,             0.97782,              0.9855,             0.85896,             0.01328,            0.020176,           0.0033912,           0.0027048,           0.0027048,           0.0027048
                 109,             0.01528,            0.026088,           0.0032584,             0.98365,             0.97883,              0.9863,             0.85923,            0.013308,            0.019957,           0.0032607,           0.0026316,           0.0026316,           0.0026316
                 110,            0.015194,            0.024826,           0.0030663,             0.97905,             0.98328,             0.98632,             0.86052,            0.013123,            0.020021,           0.0030241,           0.0025596,           0.0025596,           0.0025596
                 111,            0.014888,            0.025171,           0.0029664,             0.97892,             0.98102,             0.98602,             0.85805,            0.013206,            0.020259,           0.0032809,           0.0024889,           0.0024889,           0.0024889
                 112,            0.015078,            0.025603,           0.0032237,             0.97966,             0.98149,             0.98638,             0.86015,            0.013092,            0.019859,           0.0030942,           0.0024195,           0.0024195,           0.0024195
                 113,            0.014753,            0.025352,           0.0029464,             0.98097,              0.9779,             0.98661,             0.86178,            0.013193,            0.020109,           0.0034892,           0.0023515,           0.0023515,           0.0023515
                 114,            0.014731,            0.025745,            0.002945,             0.98026,             0.98093,             0.98636,             0.86086,            0.013072,            0.020064,           0.0036014,           0.0022849,           0.0022849,           0.0022849
                 115,            0.014547,            0.024798,           0.0030148,             0.97826,             0.97908,             0.98576,             0.85956,            0.013073,            0.020004,           0.0035192,           0.0022196,           0.0022196,           0.0022196
