               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  86,              0.0229,            0.037193,           0.0075093,             0.98096,             0.97956,             0.98071,              0.7946,            0.017214,            0.024188,           0.0039184,           0.0045644,           0.0045644,           0.0045644
                  87,            0.022462,            0.036841,           0.0074681,               0.982,             0.97271,             0.97931,             0.79485,             0.01684,            0.023848,            0.004114,           0.0044724,           0.0044724,           0.0044724
                  88,            0.022636,            0.036735,           0.0077053,             0.97883,             0.97764,              0.9809,             0.79151,            0.017251,            0.023945,           0.0041062,           0.0043809,           0.0043809,           0.0043809
                  89,            0.022427,             0.03653,           0.0075084,             0.97686,             0.97822,             0.98228,             0.79466,            0.017033,            0.023969,            0.004149,           0.0042899,           0.0042899,           0.0042899
                  90,            0.022768,            0.036517,           0.0077226,             0.97678,             0.97445,             0.98161,             0.79587,            0.016896,            0.023927,           0.0041552,           0.0041994,           0.0041994,           0.0041994
                  91,            0.022124,            0.037199,           0.0075875,             0.97571,             0.97951,             0.98122,             0.79492,            0.016869,            0.023771,           0.0038788,           0.0041094,           0.0041094,           0.0041094
                  92,            0.021836,            0.035593,           0.0073731,             0.97749,             0.97976,             0.98208,             0.79732,             0.01685,            0.023743,           0.0038178,           0.0040201,           0.0040201,           0.0040201
                  93,            0.021879,            0.035324,           0.0077364,              0.9817,             0.97519,             0.98151,             0.80019,            0.017013,            0.023746,           0.0037588,           0.0039314,           0.0039314,           0.0039314
                  94,            0.021815,            0.035812,           0.0074318,             0.97955,             0.97542,             0.98199,             0.79905,            0.016833,            0.023618,           0.0038911,           0.0038434,           0.0038434,           0.0038434
                  95,            0.022091,            0.036613,            0.007235,             0.97594,             0.97662,             0.98111,             0.79718,            0.017139,            0.023712,           0.0038639,           0.0037562,           0.0037562,           0.0037562
                  96,            0.021882,            0.035828,           0.0075276,             0.97951,             0.97609,             0.98223,             0.79991,            0.016719,            0.023598,           0.0037682,           0.0036697,           0.0036697,           0.0036697
                  97,             0.02182,            0.036485,           0.0069988,             0.97967,             0.97625,             0.98215,             0.79751,            0.016785,             0.02358,           0.0036634,            0.003584,            0.003584,            0.003584
                  98,             0.02166,            0.035754,           0.0074478,             0.97769,               0.976,             0.98151,             0.79763,            0.016878,            0.023806,             0.00393,           0.0034991,           0.0034991,           0.0034991
